nume,pret,sortimente,Date,RobotName,RobotVersion,Sortiment,Post cheltuieli
cora cubulete manzat,27.99 Lei/kilogram,Carne,20170803,cora,v1,,
Piept de Pui cu os Puiul Fericit Agricola,20.99 Lei/kilogram,Carne,20170803,cora,v1,,
Fragedo pulpe de pui cu os,12.30 Lei/kilogram,Carne,20170803,cora,v1,,
Galli Gallo Carne de Curcan,7.90 Lei/kilogram,Carne,20170803,cora,v1,,
cora rasol manzat cu os 2buc,17.99 Lei/kilogram,Carne,20170803,cora,v1,15802,158
Galli Gallo Gaturi de Curcan,12.30 Lei/kilogram,Carne,20170803,cora,v1,,
Pulpa de Curcan inferioara cu os si piele Galli Gallo,14.06 Lei/kilogram,Carne,20170803,cora,v1,16111,161
Ferma Vranceana ficat de pui,14.94 Lei/kilogram,Carne,20170803,cora,v1,16106,161
Snitel de Manzat,31.99 Lei/kilogram,Carne,20170803,cora,v1,15801,158
Lili Gri spate cu aripi de pui,4.99 Lei/kilogram,Carne,20170803,cora,v1,,
cora pulpa de vitel fara os,39.99 Lei/kilogram,Carne,20170803,cora,v1,15802,158
Galli Gallo piept de curcan dezosat,33.40 Lei/kilogram,Carne,20170803,cora,v1,16112,161
Fleica de Porc cora,15.99 Lei/kilogram,Carne,20170803,cora,v1,15905,159
Platou pentru Gratar cora,17.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri piept de pui dezosat fara piele,18.99 Lei/kilogram,Carne,20170803,cora,v1,,
cora carne tocata vitel,26.36 Lei/kilogram,Carne,20170803,cora,v1,,
Ave Ficat De Pui,14.94 Lei/kilogram,Carne,20170803,cora,v1,,
Ave Gaturi De Pui,5.27 Lei/kilogram,Carne,20170803,cora,v1,,
Platou picnic cora,17.49 Lei/kilogram,Carne,20170803,cora,v1,,
Spata de Manzat fara Os,26.36 Lei/kilogram,Carne,20170803,cora,v1,,
Platou Mix cora,16.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri piept de curcan felii,32.49 Lei/kilogram,Carne,20170803,cora,v1,,
Ave Piept De Pui Cu Os,15.38 Lei/kilogram,Carne,20170803,cora,v1,,
cora Cotlet De Porc Condimentat,18.99 Lei/kilogram,Carne,20170803,cora,v1,,
cora Carnati De Porc Afumati,17.99 Lei/kilogram,Carne,20170803,cora,v1,16416,164
Cotlet de Vitel,32.99 Lei/kilogram,Carne,20170803,cora,v1,,
Ave Pipote Si Inimi De Pui,13.18 Lei/kilogram,Carne,20170803,cora,v1,16107,161
Agricola piept de pui cu os,14.19 Lei/kilogram,Carne,20170803,cora,v1,,
Carnaciori Ciobanesti cora,19.99 Lei/kilogram,Carne,20170803,cora,v1,,
Puiul Familist Agricola,9.49 Lei/kilogram,Carne,20170803,cora,v1,16101,161
cora snitel vitel,41.99 Lei/kilogram,Carne,20170803,cora,v1,,
Ave Pulpe De Pui Inferioare,15.81 Lei/kilogram,Carne,20170803,cora,v1,,
Integra burta vita,17.57 Lei/kilogram,Carne,20170803,cora,v1,,
Pastrama din pulpa de oaie cora,34.27 Lei/kilogram,Carne,20170803,cora,v1,,
Penes aripa intreaga de curcan,14.94 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri piept de pui feliat fara piele,19.99 Lei/kilogram,Carne,20170803,cora,v1,,
Platou pentru Barbeque cora,15.99 Lei/kilogram,Carne,20170803,cora,v1,,
Ave piept de pui dezosat,21.97 Lei/kilogram,Carne,20170803,cora,v1,,
Pulpe De Pui Dezosate Agricola 650g,12.99 Lei/buc 19.98 kilogram,Carne,20170803,cora,v1,,
Lili Gri gaturi de curcan,12.49 Lei/kilogram,Carne,20170803,cora,v1,,
Agricola Puiul antistres pui grill,9.99 Lei/kilogram,Carne,20170803,cora,v1,,
Penes pulpe curcan superioare cu os,23.73 Lei/kilogram,Carne,20170803,cora,v1,,
cora ciolan de porc afumat,10.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri ficat de pui,12.99 Lei/kilogram,Carne,20170803,cora,v1,,
cora cubulete vitel,36.99 Lei/kilogram,Carne,20170803,cora,v1,,
Penes pulpa intreaga de curcan,18.99 Lei/kilogram,Carne,20170803,cora,v1,,
Ave aripi de pui rotisate,11.99 Lei/kilogram,Carne,20170803,cora,v1,,
cora piept de pui cu os afumat,13.18 Lei/kilogram,Carne,20170803,cora,v1,,
Fragedo cubulete din piept pui dezosat,22.85 Lei/kilogram,Carne,20170803,cora,v1,,
cora Ceafa De Porc Afumata,25.99 Lei/kilogram,Carne,20170803,cora,v1,16306,163
cora Piept De Porc Condimentat,16.99 Lei/kilogram,Carne,20170803,cora,v1,,
Piept cu os din vitel,18.99 Lei/kilogram,Carne,20170803,cora,v1,,
Fragedo mix aripioare de pui rotisate picante si barbeque,12.59 Lei/kilogram,Carne,20170803,cora,v1,,
Osso Buco Vitel cora,26.36 Lei/kilogram,Carne,20170803,cora,v1,,
Carne pentru Chiftele cora,14.99 Lei/kilogram,Carne,20170803,cora,v1,,
Vrabioara de Manzat,33.99 Lei/kilogram,Carne,20170803,cora,v1,15801,158
Galli Gallo carne tocata de curcan,25.48 Lei/kilogram,Carne,20170803,cora,v1,,
Agricola pui grill punga,9.90 Lei/kilogram,Carne,20170803,cora,v1,,
Lili gri piept curcan dezosat fara piele,31.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri pipote de pui,11.99 Lei/kilogram,Carne,20170803,cora,v1,,
Ave Pulpe Superioare,14.06 Lei/kilogram,Carne,20170803,cora,v1,,
Ciocanele de Pui Agricola 600g,8.99 Lei/buc 14.98 kilogram,Carne,20170803,cora,v1,,
Ave Pulpe de Pui Cu Os,14.06 Lei/kilogram,Carne,20170803,cora,v1,,
cora Ceafa De Porc Condimentata,22.99 Lei/kilogram,Carne,20170803,cora,v1,,
Rasol de Manzat fara Os,27.99 Lei/kilogram,Carne,20170803,cora,v1,,
Ave Aripi De Pui,12.30 Lei/kilogram,Carne,20170803,cora,v1,,
Agricola pulpe de pui cu os,11.69 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri piept de pui cu os si piele,13.99 Lei/kilogram,Carne,20170803,cora,v1,,
Galli Gallo Mici din Carne de Curcan,23.73 Lei/kilogram,Carne,20170803,cora,v1,,
Agricola pui grill,10.29 Lei/kilogram,Carne,20170803,cora,v1,,
Pulpa Superioara de Curcan Penes Galli Gallo,29.88 Lei/kilogram,Carne,20170803,cora,v1,16111,161
cora jambon de porc afumat,21.99 Lei/kilogram,Carne,20170803,cora,v1,16308,163
Integra sorici cu boia,29.59 Lei/kilogram,Carne,20170803,cora,v1,,
cora Scaricica De Porc Condimetata,18.99 Lei/kilogram,Carne,20170803,cora,v1,,
Ave Pulpe De Pui Dezosate,19.33 Lei/kilogram,Carne,20170803,cora,v1,,
Valmar carnati plescoi,44.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri jumatati posterioare de pui,7.49 Lei/kilogram,Carne,20170803,cora,v1,,
Avicola Focsani mici proaspeti,14.94 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri pui grill,8.99 Lei/kilogram,Carne,20170803,cora,v1,,
Cotlet de oaie cu os cora,23.73 Lei/kilogram,Carne,20170803,cora,v1,,
Avicola Focsani carnati proaspeti,16.99 Lei/kilogram,Carne,20170803,cora,v1,16415,164
Ceafa de Manzat fara Os,28.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri aripi de curcan fara varf,14.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri pulpa de curcan inferioara,13.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri pulpa de curcan superioara dezosata,25.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri aripi de pui,12.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri pulpe de pui parte superioara,11.49 Lei/kilogram,Carne,20170803,cora,v1,,
Integra sorici cu chimen,29.09 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri ficat de curcan,19.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri pulpa de curcan superioara,22.69 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri pulpe de pui inferioare,9.99 Lei/kilogram,Carne,20170803,cora,v1,,
cora cotlet de porc cu os condimentat,18.99 Lei/kilogram,Carne,20170803,cora,v1,,
cora pastrama de pui,16.52 Lei/kilogram,Carne,20170803,cora,v1,16307,163
Penes carnati proaspeti de curcan,28.99 Lei/kilogram,Carne,20170803,cora,v1,,
Piept de Oaie cora,17.57 Lei/kilogram,Carne,20170803,cora,v1,,
cora piept de porc feliat condimentat,16.99 Lei/kilogram,Carne,20170803,cora,v1,,
Fragedo mix aripioare de pui marinate si barbeque,15.99 Lei/kilogram,Carne,20170803,cora,v1,,
Lili Gri pui grill,8.99 Lei/kilogram,Carne,20170803,cora,v1,,
Platou de vara cora,14.99 Lei/kilogram,Carne,20170803,cora,v1,,
Agricola pulpe superioare cu os si piele 700g,8.69 Lei/buc 12.41 kilogram,Carne,20170803,cora,v1,,
Carnaciori de Curcan cora,26.99 Lei/kilogram,Carne,20170803,cora,v1,,
cora costita de porc afumata,18.29 Lei/kilogram,Carne,20170803,cora,v1,,
Oua marimea M Winny 30buc,11.49 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea M Winny 10buc,4.49 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea M Winny 10buc,4.49 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea M Familia Toneli 10 buc,8.92 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea L Toneli 10buc,8.12 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea M Agricola 10buc,7.97 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea M cora 15buc,7.49 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea M cora 6buc,3.21 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea M Winny 30buc,11.49 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea XL Toneli 6buc,5.29 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea L Toneli 15buc,11.72 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea XL cora 20buc,9.99 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea L Toneli 6buc,4.94 Lei/buc,Oua,20170803,cora,v1,,
Oua albe marimea M Winny 30buc,11.49 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea L Agricola 20buc,11.19 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea L Toneli 10buc,7.44 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea M Agricola 10buc,6.72 Lei/buc,Oua,20170803,cora,v1,18201,182
Oua marimea L Toneli 20buc,12.72 Lei/buc,Oua,20170803,cora,v1,,
Casa veche oua prepelita 24buc,7.51 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea L Ovital 10buc,8.35 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea L Familia Toneli 8 buc,6.87 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea L Toneli 30buc,18.64 Lei/buc,Oua,20170803,cora,v1,,
Miketi oua cofrag M 30buc,13.99 Lei/buc,Oua,20170803,cora,v1,,
Oua ecologice marimea S Oua de Tara 20buc,16.97 Lei/buc,Oua,20170803,cora,v1,,
Oua marimea M Agricola 30buc,19.38 Lei/buc,Oua,20170803,cora,v1,18201,182
Rikado oua M cofrag 30buc,16.20 Lei/buc,Oua,20170803,cora,v1,,
Alex Vopsea pentru Oua Albastra 10ml,1.84 Lei/buc,Oua,20170803,cora,v1,,
Vopsea pentru Oua Sidefata Dr. Oetker,9.32 Lei/buc,Oua,20170803,cora,v1,,
Almette crema branza 150g,4.61 Lei/buc 30.73 kilogram,Lactate,20170803,cora,v1,,
Hochland telemea vaca 350g,9.25 Lei/buc 26.43 kilogram,Lactate,20170803,cora,v1,17601,176
Almette crema branza 150g,4.61 Lei/buc 30.73 kilogram,Lactate,20170803,cora,v1,17808,178
"Lapte proaspat 3,5% grasime Napolact 1L",5.28 Lei/buc 5.28 litru,Lactate,20170803,cora,v1,,
"Lapte proaspat 1,5% grasime Zuzu 1L",4.33 Lei/buc 4.33 litru,Lactate,20170803,cora,v1,17201,172
Lapte integral Napolact 1.7L,6.99 Lei/buc 4.11 litru,Lactate,20170803,cora,v1,,
Smantana Winny 900g,5.16 Lei/buc 5.73 kilogram,Lactate,20170803,cora,v1,17809,178
"Lapte proaspat 3,5% grasime Zuzu 1L",4.81 Lei/buc 4.81 litru,Lactate,20170803,cora,v1,17206,172
Albalact unt 200g,7.00 Lei/buc 35.00 kilogram,Lactate,20170803,cora,v1,18101,181
Covalact de Tara Branza Fagaras 185g,3.30 Lei/buc 17.84 kilogram,Lactate,20170803,cora,v1,17803,178
Dotti cascaval 480g,11.36 Lei/buc 23.67 kilogram,Lactate,20170803,cora,v1,,
"Lapte UHT 1,5% grasime Poiana florilor 1L",2.99 Lei/buc 2.99 litru,Lactate,20170803,cora,v1,17201,172
Covalact branza de casa 180g,3.65 Lei/buc 20.28 kilogram,Lactate,20170803,cora,v1,,
"Lapte proaspat 1,5% grasime Oke 1L",3.71 Lei/buc 3.71 litru,Lactate,20170803,cora,v1,,
Delaco ceva fin pufos branza cu smantana 140g,3.99 Lei/buc 28.50 kilogram,Lactate,20170803,cora,v1,,
Poiana Florilor lapte proaspat 3.5% grasime 1L,3.29 Lei/buc 3.29 litru,Lactate,20170803,cora,v1,,
Napolact telemea Gust Domol la kg,22.80 Lei/kilogram,Lactate,20170803,cora,v1,,
Zuzu Iaurt Natural 3%Grasime (6+2)*140G,5.40 Lei/buc 4.82 kilogram,Lactate,20170803,cora,v1,,
Lapte semidegresat Napolact 1.7L,6.70 Lei/buc 3.94 litru,Lactate,20170803,cora,v1,,
"Lapte proaspat 1,5% grasime Napolact 1L",4.77 Lei/buc 4.77 litru,Lactate,20170803,cora,v1,,
Covalact de tara unt 200g,6.43 Lei/buc 32.15 kilogram,Lactate,20170803,cora,v1,18102,181
Hochland crema branza 200g,3.85 Lei/buc 19.25 kilogram,Lactate,20170803,cora,v1,17808,178
"Lapte proaspat 1,5% grasime Unicarm 1L",2.49 Lei/buc 2.49 litru,Lactate,20170803,cora,v1,,
Poiana Florilor lapte proaspat 1.5% grasime 1L,2.99 Lei/buc 2.99 litru,Lactate,20170803,cora,v1,,
Prodlacta Unt 200G,5.22 Lei/buc 26.10 kilogram,Lactate,20170803,cora,v1,,
Delaco cascaval 350g,11.69 Lei/buc 33.40 kilogram,Lactate,20170803,cora,v1,17901,179
Premio Unt De Masa B 200G,4.35 Lei/buc 21.75 kilogram,Lactate,20170803,cora,v1,,
Iaurt natural Napolact Bio 140g,1.89 Lei/buc 13.50 kilogram,Lactate,20170803,cora,v1,,
Therezia cascaval 480g,14.78 Lei/buc 30.79 kilogram,Lactate,20170803,cora,v1,,
Ppx lapte 1l,2.60 Lei/buc 2.60 litru,Lactate,20170803,cora,v1,,
Napolact unt de masa 200g,7.38 Lei/buc 36.90 kilogram,Lactate,20170803,cora,v1,,
Pachet Cremosso Natural 5.2% Grasime (5+1)*125G,6.75 Lei/buc 9.00 kilogram,Lactate,20170803,cora,v1,,
Hochland branza topita cu smantana 140g,4.14 Lei/buc 29.57 kilogram,Lactate,20170803,cora,v1,18005,180
Poiana Florilor lapte UHT 3.5% grasime 1L,3.29 Lei/buc 3.29 litru,Lactate,20170803,cora,v1,,
Kinder desert 35g,2.35 Lei/buc 67.14 kilogram,Lactate,20170803,cora,v1,,
Hochland telemea vaca 200g,5.68 Lei/buc 28.40 kilogram,Lactate,20170803,cora,v1,,
Hochland cascaval 250g,9.78 Lei/buc 39.12 kilogram,Lactate,20170803,cora,v1,,
Branza proaspata de vaci cu smantana Fagaras 175g,3.30 Lei/buc 18.86 kilogram,Lactate,20170803,cora,v1,,
Poiana Florilor cascaval din lapte de vaca 450g,9.56 Lei/buc 21.24 kilogram,Lactate,20170803,cora,v1,,
Olympus iaurt grecesc 150g,2.01 Lei/buc 13.40 kilogram,Lactate,20170803,cora,v1,,
Delaco Lapte Cafea 10x7.5g,1.49 Lei/buc 19.87 kilogram,Lactate,20170803,cora,v1,,
Hochland crema branza 200g,3.85 Lei/buc 19.25 kilogram,Lactate,20170803,cora,v1,,
Prajitura Kinder Pingui 30g,1.70 Lei/buc 56.67 kilogram,Lactate,20170803,cora,v1,,
Napolact iaurt 140g,0.98 Lei/buc 7.00 kilogram,Lactate,20170803,cora,v1,17503,172
Covalact sana 3.6% 330g,2.28 Lei/buc 6.91 kilogram,Lactate,20170803,cora,v1,17510,172
Nutriday iaurt 490g,2.73 Lei/buc 5.57 kilogram,Lactate,20170803,cora,v1,,
Hochland cascaval 450g,14.75 Lei/buc 32.78 kilogram,Lactate,20170803,cora,v1,,
Hochland branza topita 140g,4.31 Lei/buc 30.79 kilogram,Lactate,20170803,cora,v1,,
Lapte proaspat 1l,3.08 Lei/buc 3.08 litru,Lactate,20170803,cora,v1,,
Covalact de tara sana 900g,5.59 Lei/buc 6.21 kilogram,Lactate,20170803,cora,v1,,
Prajitura felie de lapte Kinder 28g,1.67 Lei/buc 59.64 kilogram,Lactate,20170803,cora,v1,,
"Lapte proaspat 1,5% grasime Oly 1L",2.99 Lei/buc 2.99 litru,Lactate,20170803,cora,v1,,
Therezia Cascaval 380G,11.09 Lei/buc 29.18 kilogram,Lactate,20170803,cora,v1,,
Hochland branza topita 280g,8.16 Lei/buc 29.14 kilogram,Lactate,20170803,cora,v1,,
Activia iaurt 168g,2.43 Lei/buc 14.46 kilogram,Lactate,20170803,cora,v1,,
Iaurt natural Danone 390g,2.11 Lei/buc 5.41 kilogram,Lactate,20170803,cora,v1,17507,172
Napolact chefir 330g,2.45 Lei/buc 7.42 kilogram,Lactate,20170803,cora,v1,,
Activia Iaurt Mic Dejun cu Fulgi de Porumb 168g,2.40 Lei/buc 14.29 kilogram,Lactate,20170803,cora,v1,,
Iaurt Grecesc Olympus 4x150g,6.03 Lei/buc 10.05 kilogram,Lactate,20170803,cora,v1,,
Casa Buna Smantana 370G,3.41 Lei/buc 9.22 kilogram,Lactate,20170803,cora,v1,,
Kinder Felie De Lapte 5x28G,7.42 Lei/buc 53.00 kilogram,Lactate,20170803,cora,v1,,
Prajitura cu lapte Kinder Pingui 4x30g,6.01 Lei/buc 50.08 kilogram,Lactate,20170803,cora,v1,,
Danonino desert 4x50g,3.87 Lei/buc 19.35 kilogram,Lactate,20170803,cora,v1,,
Hochland Cascaval 150g,6.49 Lei/buc 43.27 kilogram,Lactate,20170803,cora,v1,,
Covalact de tara chefir 900g,5.56 Lei/buc 6.18 kilogram,Lactate,20170803,cora,v1,,
Napolact sana 330g,2.59 Lei/buc 7.85 kilogram,Lactate,20170803,cora,v1,,
"Activia natur 3,4% (7+1)x125g",8.61 Lei/buc 8.61 kilogram,Lactate,20170803,cora,v1,,
Lapte de vaca integral standardizat La Dorna 1l,4.82 Lei/buc 4.82 litru,Lactate,20170803,cora,v1,,
"Lapte proaspat 3,5% grasime Prodlacta 1L",4.32 Lei/buc 4.32 litru,Lactate,20170803,cora,v1,,
Covalact de tara unt 200g,7.89 Lei/buc 39.45 kilogram,Lactate,20170803,cora,v1,,
Branzica de vaci cu piure de fructe Danonino 4x50g,3.87 Lei/buc 19.35 kilogram,Lactate,20170803,cora,v1,,
Napolact Iaurt De Baut In Tihna 4x330G,7.01 Lei/buc 5.31 kilogram,Lactate,20170803,cora,v1,,
Casa buna smantana 850g,7.70 Lei/buc 9.06 kilogram,Lactate,20170803,cora,v1,,
Cremosso iaurt 125g,1.35 Lei/buc 10.80 kilogram,Lactate,20170803,cora,v1,,
Iaurt Grecesc Olympus 4x150g,6.03 Lei/buc 10.05 kilogram,Lactate,20170803,cora,v1,,
Hochland branza topita 280g,8.29 Lei/buc 29.61 kilogram,Lactate,20170803,cora,v1,,
Prodlacta Sana de la Munte 900g,3.99 Lei/buc 4.43 kilogram,Lactate,20170803,cora,v1,17509,172
Olympus iaurt grecesc 150g,2.01 Lei/buc 13.40 kilogram,Lactate,20170803,cora,v1,,
Danonino desert 4x50g,3.87 Lei/buc 19.35 kilogram,Lactate,20170803,cora,v1,,
Oly lapte 1l,4.32 Lei/buc 4.32 litru,Lactate,20170803,cora,v1,,
Cascaval DeSenvis Delaco 740g,23.20 Lei/buc 31.35 kilogram,Lactate,20170803,cora,v1,,
Danonino branzica de vaci cu vanilie si capsuni 2x90g,3.63 Lei/buc 20.17 kilogram,Lactate,20170803,cora,v1,,
Activia Iaurt Capsuni Cereale 168G,2.41 Lei/buc 14.35 kilogram,Lactate,20170803,cora,v1,17505,172
Hochland telemea vaca 750g,16.86 Lei/buc 33.72 kilogram,Lactate,20170803,cora,v1,,
Sim lapte proaspat 1.5% grasime 1L,3.23 Lei/buc 3.23 litru,Lactate,20170803,cora,v1,,
Delaco ceva fin pufos crema branza 140g,3.99 Lei/buc 28.50 kilogram,Lactate,20170803,cora,v1,,
Branzica de vaci cu fructe Danonino 2buc,3.63 Lei/buc 20.17 kilogram,Lactate,20170803,cora,v1,,
Cascaval Rucar cora 400g,10.86 Lei/buc 27.15 kilogram,Lactate,20170803,cora,v1,,
Branza Fagaras Usor Covalact de Tara 185g,3.27 Lei/buc 17.68 kilogram,Lactate,20170803,cora,v1,,
Covalact de tara iaurt natur 900g,5.41 Lei/buc 6.01 kilogram,Lactate,20170803,cora,v1,,
Iaurt de baut cu fibre Activia 3x320g,8.17 Lei/buc 8.51 kilogram,Lactate,20170803,cora,v1,,
Poiana Florilor cascaval din lapte de vaca 250g,5.28 Lei/buc 21.12 kilogram,Lactate,20170803,cora,v1,,
Napolact Bio lapte proaspat 3.8% grasime 1.4L,10.45 Lei/buc 7.46 litru,Lactate,20170803,cora,v1,,
Danette krem desert 125g,1.90 Lei/buc 15.20 kilogram,Lactate,20170803,cora,v1,,
Covalact chefir 3.3% 330g,2.29 Lei/buc 6.94 kilogram,Lactate,20170803,cora,v1,,
Iaurt de baut natural Danone 350g,2.16 Lei/buc 6.17 kilogram,Lactate,20170803,cora,v1,,
"Prodlacta chefir 3,3% (3+1)x400g",7.62 Lei/buc 4.76 kilogram,Lactate,20170803,cora,v1,,
Danette krem desert 125g,1.92 Lei/buc 15.36 kilogram,Lactate,20170803,cora,v1,,
cora Sana 900G,3.95 Lei/buc 4.39 kilogram,Lactate,20170803,cora,v1,,
Napolact iaurt 330g,2.34 Lei/buc 7.09 kilogram,Lactate,20170803,cora,v1,,
Branza topita cu smantana Maxi Apetito Delaco 280g,7.46 Lei/buc 26.64 kilogram,Lactate,20170803,cora,v1,,
Covalact Branzica De Casa Usoara 180g,4.02 Lei/buc 22.33 kilogram,Lactate,20170803,cora,v1,,
Danone nutriday iaurt 360g,1.94 Lei/buc 5.39 kilogram,Lactate,20170803,cora,v1,,
"Lapte proaspat 3,5% grasime Raraul 1L",4.75 Lei/buc 4.75 litru,Lactate,20170803,cora,v1,,
Prodlacta Lapte Proaspat 1L,4.02 Lei/buc 4.02 litru,Lactate,20170803,cora,v1,,
Lapte de vaca semidegresat La Dorna 1l,3.97 Lei/buc 3.97 litru,Lactate,20170803,cora,v1,,
Lurpack unt 200g,10.77 Lei/buc 53.85 kilogram,Lactate,20170803,cora,v1,,
Covalact de tara lapte batut 900g,4.88 Lei/buc 5.42 kilogram,Lactate,20170803,cora,v1,,
Iaurt de baut natur Activia 3x320g,6.97 Lei/buc 7.26 kilogram,Lactate,20170803,cora,v1,,
Iaurt cu topping de fulgi de porumb glazurati Danone Disney 107g,2.00 Lei/buc 18.69 kilogram,Lactate,20170803,cora,v1,,
Artesana Iaurt Natural 220ml,2.78 Lei/buc 13.90 kilogram,Lactate,20170803,cora,v1,,
Branza de casa cu sare Covalact de Tara 180g,3.97 Lei/buc 22.06 kilogram,Lactate,20170803,cora,v1,,
Napolact Sana 4x330G,7.53 Lei/buc 5.70 kilogram,Lactate,20170803,cora,v1,,
Unt usor sarat 82% grasime Albalact 200g,5.99 Lei/buc 29.95 kilogram,Lactate,20170803,cora,v1,,
Cascaval clasic feliat Hochland 260g,10.86 Lei/buc 41.77 kilogram,Lactate,20170803,cora,v1,,
Casa Buna Smantana 190G,1.99 Lei/buc 10.47 kilogram,Lactate,20170803,cora,v1,,
Hochland telemea vaca light 150g,4.32 Lei/buc 28.80 kilogram,Lactate,20170803,cora,v1,,
Milram lapte 10x14g,3.11 Lei/buc 22.21 kilogram,Lactate,20170803,cora,v1,,
"Chefir 3,3% grasime ProdLacta 900g",3.99 Lei/buc 4.43 kilogram,Lactate,20170803,cora,v1,,
Danone Frozen iaurt mic dejun natur 140g,2.53 Lei/buc 18.07 kilogram,Lactate,20170803,cora,v1,,
Hochland cascaval 2X75g,8.88 Lei/buc 59.20 kilogram,Lactate,20170803,cora,v1,,
Zuzu iaurt natur 400g,2.16 Lei/buc 5.40 kilogram,Lactate,20170803,cora,v1,,
Danonino Iaurt de Baut cu Banane 4x100g,5.82 Lei/buc 14.55 kilogram,Lactate,20170803,cora,v1,,
Iaurt natur Activia 125g,1.22 Lei/buc 9.76 kilogram,Lactate,20170803,cora,v1,,
Danonino Iaurt de Baut cu Capsuni 4x100g,5.82 Lei/buc 14.55 kilogram,Lactate,20170803,cora,v1,,
"Chefir din lapte de vaca 3,5% grasime Napolact Bio 330g",3.47 Lei/buc 10.52 kilogram,Lactate,20170803,cora,v1,,
Prodlacta Lapte 1L,3.99 Lei/buc 3.99 litru,Lactate,20170803,cora,v1,,
Muller smantana 375g,5.49 Lei/buc 14.64 kilogram,Lactate,20170803,cora,v1,,
President unt tartinabil 250g,10.89 Lei/buc 43.56 kilogram,Lactate,20170803,cora,v1,,
"Branza Fagaras 5,3% grasime Raraul 2x185g",5.33 Lei/buc 14.41 kilogram,Lactate,20170803,cora,v1,,
Sole Bautura Lapte UHT 1L,2.69 Lei/buc 2.69 litru,Lactate,20170803,cora,v1,,
Branza Cremoasa President 500g,13.99 Lei/buc 27.98 kilogram,Lactate,20170803,cora,v1,,
Hochland branza topita 140g,4.29 Lei/buc 30.64 kilogram,Lactate,20170803,cora,v1,,
Zuzu iaurt 140g,0.90 Lei/buc 6.43 kilogram,Lactate,20170803,cora,v1,,
Iaurt de baut natur Activia 320g,2.59 Lei/buc 8.09 kilogram,Lactate,20170803,cora,v1,,
Napolact Smantana Prima 300g,6.06 Lei/buc 20.20 kilogram,Lactate,20170803,cora,v1,,
Napolact iaurt natur 400g,2.26 Lei/buc 5.65 kilogram,Lactate,20170803,cora,v1,,
Olympus Iaurt Grecesc 350G,3.99 Lei/buc 11.40 kilogram,Lactate,20170803,cora,v1,,
Chefir 3% grasime Albalact 330g,1.89 Lei/buc 5.73 kilogram,Lactate,20170803,cora,v1,,
Paula Budinca Vanilie Ciocolata 4x125g,8.41 Lei/buc 16.82 kilogram,Lactate,20170803,cora,v1,,
Delma sandvis margarina 500g,3.40 Lei/buc 6.80 kilogram,Produse vegetale,20170803,cora,v1,14201,142
Humus Daniela's 250g,4.94 Lei/buc 19.76 kilogram,Produse vegetale,20170803,cora,v1,,
Delma sandvis margarina 250g,2.14 Lei/buc 8.56 kilogram,Produse vegetale,20170803,cora,v1,14202,142
Bautura din soia Joya 1L,10.09 Lei/buc 10.09 litru,Produse vegetale,20170803,cora,v1,,
Unirea original margarina 250g,2.53 Lei/buc 10.12 kilogram,Produse vegetale,20170803,cora,v1,,
Delma sandvis margarina 1000g,4.95 Lei/buc 4.95 kilogram,Produse vegetale,20170803,cora,v1,,
Tofu simplu in saramura Inedit 300g,5.38 Lei/buc 17.93 kilogram,Produse vegetale,20170803,cora,v1,,
Inedit tofu simplu pasteurizat 300g,5.38 Lei/buc 17.93 kilogram,Produse vegetale,20170803,cora,v1,,
